date,month,week,platform,campaign,posts,impressions,likes,comments,shares,sentiment,hashtags,text
2024-06-03,2024-06,2024-06-03/2024-06-09,Instagram,BrandAwareness,2,12968,825,69,31,-0.041,#news #brand,We hit a milestone — thank you!
2024-04-01,2024-04,2024-04-01/2024-04-07,Facebook,BrandAwareness,2,20600,1032,144,45,-0.364,#tips,New blog post: marketing strategies for 2025.
2025-06-09,2025-06,2025-06-09/2025-06-15,Pinterest,,1,1419,94,5,5,0.037,#giveaway,We hit a milestone — thank you!
2025-03-30,2025-03,2025-03-24/2025-03-30,Youtube,Community,3,31839,1571,241,85,-0.133,#howto,Collab announcement — exciting news.
2025-08-20,2025-08,2025-08-18/2025-08-24,Facebook,Community,1,8701,269,32,28,-0.271,#event #sale,Holiday sale starts now — big discounts!
2025-10-06,2025-10,2025-10-06/2025-10-12,Instagram,HolidayPush,6,50721,2082,368,186,-0.178,#event #marketing,New blog post: marketing strategies for 2025.
2025-05-24,2025-05,2025-05-19/2025-05-25,Instagram,,1,11538,1221,55,43,0.603,#news,Launching our new product today! Check it out.
2024-07-01,2024-07,2024-07-01/2024-07-07,Twitter,BrandAwareness,4,15387,876,94,3,-0.082,#news,Launching our new product today! Check it out.
2025-01-20,2025-01,2025-01-20/2025-01-26,Linkedin,BrandAwareness,1,2438,141,14,8,0.632,,Collab announcement — exciting news.
2025-07-27,2025-07,2025-07-21/2025-07-27,Linkedin,BrandAwareness,1,3783,266,8,11,0.1,,Top 5 tips to boost engagement.
2025-02-08,2025-02,2025-02-03/2025-02-09,Twitter,ProductLaunch,1,4804,382,22,5,-0.0,#event #tips,Launching our new product today! Check it out.
2024-09-02,2024-09,2024-09-02/2024-09-08,Twitter,,1,4587,254,9,20,0.263,#marketing #viral,Live Q&A tomorrow — set a reminder.
2025-08-13,2025-08,2025-08-11/2025-08-17,Instagram,,3,24334,1999,92,77,-0.754,#news,Top 5 tips to boost engagement.
2025-10-22,2025-10,2025-10-20/2025-10-26,Twitter,HolidayPush,4,16869,937,28,24,0.809,#launch,Launching our new product today! Check it out.
2025-10-11,2025-10,2025-10-06/2025-10-12,Twitter,BrandAwareness,1,3964,237,14,9,0.414,#tips,Launching our new product today! Check it out.
2025-04-15,2025-04,2025-04-14/2025-04-20,Instagram,ProductLaunch,1,11670,587,48,32,0.152,#tips,Holiday sale starts now — big discounts!
2025-02-26,2025-02,2025-02-24/2025-03-02,Twitter,,2,7856,592,18,44,0.365,#giveaway,Holiday sale starts now — big discounts!
2024-03-05,2024-03,2024-03-04/2024-03-10,Youtube,ProductLaunch,1,12791,413,51,27,0.099,#tips,Holiday sale starts now — big discounts!
2024-01-13,2024-01,2024-01-08/2024-01-14,Facebook,BrandAwareness,1,3833,247,21,8,-0.132,#brand #news,We hit a milestone — thank you!
2024-07-31,2024-07,2024-07-29/2024-08-04,Instagram,,1,10539,757,21,33,0.072,#event #sale,Live Q&A tomorrow — set a reminder.
2024-08-29,2024-08,2024-08-26/2024-09-01,Instagram,ProductLaunch,4,29689,2390,171,152,-0.068,,Live Q&A tomorrow — set a reminder.
2025-05-07,2025-05,2025-05-05/2025-05-11,Twitter,,1,1155,81,6,3,-0.235,,Launching our new product today! Check it out.
2024-07-31,2024-07,2024-07-29/2024-08-04,Twitter,HolidayPush,1,3785,157,7,9,-0.058,#brand,New blog post: marketing strategies for 2025.
2025-11-23,2025-11,2025-11-17/2025-11-23,Twitter,,1,3594,257,0,11,0.154,#event #giveaway,Holiday sale starts now — big discounts!
2024-12-03,2024-12,2024-12-02/2024-12-08,Twitter,BrandAwareness,2,8539,638,52,22,0.204,#launch,Customer testimonial — we love feedback.
2024-06-21,2024-06,2024-06-17/2024-06-23,Facebook,HolidayPush,1,11947,871,41,31,0.574,#event #viral,Holiday sale starts now — big discounts!
2025-11-02,2025-11,2025-10-27/2025-11-02,Linkedin,,1,2004,110,8,7,-0.028,#viral,We hit a milestone — thank you!
2024-06-12,2024-06,2024-06-10/2024-06-16,Twitter,Community,1,7263,413,58,18,-0.167,,Top 5 tips to boost engagement.
2025-04-09,2025-04,2025-04-07/2025-04-13,Linkedin,EngagementBoost,1,2505,200,12,6,-0.36,#event #giveaway,Live Q&A tomorrow — set a reminder.
2025-05-11,2025-05,2025-05-05/2025-05-11,Twitter,HolidayPush,3,9974,598,49,39,0.235,,Join our giveaway — win prizes!
2025-11-30,2025-11,2025-11-24/2025-11-30,Instagram,ProductLaunch,2,19798,810,78,31,0.59,#sale #viral,Behind the scenes from our team meeting.
2025-01-29,2025-01,2025-01-27/2025-02-02,Facebook,,1,12185,631,44,32,-0.057,#viral,Join our giveaway — win prizes!
2024-11-03,2024-11,2024-10-28/2024-11-03,Facebook,,1,11226,1008,43,14,-0.117,,Live Q&A tomorrow — set a reminder.
2024-07-01,2024-07,2024-07-01/2024-07-07,Youtube,,1,11592,384,42,28,0.383,#event #viral,Holiday sale starts now — big discounts!
2025-09-20,2025-09,2025-09-15/2025-09-21,Facebook,ProductLaunch,1,10137,871,6,26,-0.292,#howto,Join our giveaway — win prizes!
2025-05-24,2025-05,2025-05-19/2025-05-25,Youtube,,1,4659,281,9,12,0.647,#brand #tips,Top 5 tips to boost engagement.
2025-06-29,2025-06,2025-06-23/2025-06-29,Youtube,Community,3,38915,1303,151,101,0.054,#event,Launching our new product today! Check it out.
2025-07-17,2025-07,2025-07-14/2025-07-20,Facebook,,1,17370,1317,140,56,0.211,#tips,Live Q&A tomorrow — set a reminder.
2025-09-15,2025-09,2025-09-15/2025-09-21,Twitter,,1,2854,130,3,5,0.093,#giveaway,Customer testimonial — we love feedback.
2025-08-16,2025-08,2025-08-11/2025-08-17,Facebook,,1,10530,651,31,35,-0.797,#sale,Launching our new product today! Check it out.
2024-08-14,2024-08,2024-08-12/2024-08-18,Pinterest,Community,1,989,22,2,2,0.057,#sale,Top 5 tips to boost engagement.
2025-03-11,2025-03,2025-03-10/2025-03-16,Linkedin,HolidayPush,1,2250,195,12,8,-0.054,#giveaway,Top 5 tips to boost engagement.
2025-02-25,2025-02,2025-02-24/2025-03-02,Instagram,Community,2,12963,701,54,38,0.216,#howto,Live Q&A tomorrow — set a reminder.
2025-07-07,2025-07,2025-07-07/2025-07-13,Linkedin,,4,11008,525,29,26,0.48,#launch,Holiday sale starts now — big discounts!
2024-01-21,2024-01,2024-01-15/2024-01-21,Instagram,ProductLaunch,2,16517,1054,104,27,0.253,#tips,Collab announcement — exciting news.
2025-07-07,2025-07,2025-07-07/2025-07-13,Twitter,,1,2436,189,4,8,-0.153,#event,Collab announcement — exciting news.
2025-01-31,2025-01,2025-01-27/2025-02-02,Instagram,BrandAwareness,1,8211,461,24,23,0.656,#giveaway,Top 5 tips to boost engagement.
2025-09-16,2025-09,2025-09-15/2025-09-21,Facebook,EngagementBoost,1,10371,799,18,46,0.096,#sale,Customer testimonial — we love feedback.
2024-04-14,2024-04,2024-04-08/2024-04-14,Youtube,BrandAwareness,1,14033,834,83,63,0.528,,Behind the scenes from our team meeting.
2024-07-10,2024-07,2024-07-08/2024-07-14,Twitter,Community,1,5024,310,19,12,0.389,#marketing #tips,Live Q&A tomorrow — set a reminder.
2024-01-17,2024-01,2024-01-15/2024-01-21,Instagram,,4,35756,1572,92,22,-0.269,#brand,We hit a milestone — thank you!
2024-04-29,2024-04,2024-04-29/2024-05-05,Twitter,,1,3263,264,15,12,0.451,,We hit a milestone — thank you!
2025-01-27,2025-01,2025-01-27/2025-02-02,Facebook,BrandAwareness,1,9080,666,64,22,0.384,#marketing #sale,Live Q&A tomorrow — set a reminder.
2025-02-28,2025-02,2025-02-24/2025-03-02,Twitter,,1,3792,269,0,10,0.107,#howto,Live Q&A tomorrow — set a reminder.
2024-05-08,2024-05,2024-05-06/2024-05-12,Instagram,Community,3,20874,1697,109,87,-0.076,#brand,New blog post: marketing strategies for 2025.
2024-05-09,2024-05,2024-05-06/2024-05-12,Instagram,,6,45581,1778,340,152,0.365,#viral #marketing,Customer testimonial — we love feedback.
2025-07-25,2025-07,2025-07-21/2025-07-27,Twitter,,1,4675,287,33,17,0.428,#event,Launching our new product today! Check it out.
2025-07-13,2025-07,2025-07-07/2025-07-13,Instagram,HolidayPush,3,28619,2351,100,116,-0.063,#event #howto,Collab announcement — exciting news.
2024-01-29,2024-01,2024-01-29/2024-02-04,Linkedin,Community,1,1834,108,7,5,0.292,,Collab announcement — exciting news.
2024-04-06,2024-04,2024-04-01/2024-04-07,Instagram,HolidayPush,2,21503,1353,94,79,-0.038,#tips,Collab announcement — exciting news.
2024-01-10,2024-01,2024-01-08/2024-01-14,Facebook,BrandAwareness,1,8300,517,28,25,-0.112,,Join our giveaway — win prizes!
2024-08-29,2024-08,2024-08-26/2024-09-01,Instagram,EngagementBoost,1,10908,757,63,38,0.231,,Join our giveaway — win prizes!
2024-08-19,2024-08,2024-08-19/2024-08-25,Twitter,HolidayPush,1,4515,97,3,14,0.356,#brand,Join our giveaway — win prizes!
2024-10-10,2024-10,2024-10-07/2024-10-13,Twitter,HolidayPush,1,4233,264,21,18,0.262,#giveaway,Customer testimonial — we love feedback.
2024-07-18,2024-07,2024-07-15/2024-07-21,Facebook,,2,18718,1271,72,32,0.032,#launch #tips,Live Q&A tomorrow — set a reminder.
2024-03-19,2024-03,2024-03-18/2024-03-24,Youtube,Community,2,26730,1813,160,68,-0.321,#giveaway #event,We hit a milestone — thank you!
2024-06-21,2024-06,2024-06-17/2024-06-23,Youtube,HolidayPush,1,10489,965,65,30,-0.028,#marketing #event,Top 5 tips to boost engagement.
2025-04-11,2025-04,2025-04-07/2025-04-13,Facebook,Community,2,22837,1103,96,71,0.21,,New blog post: marketing strategies for 2025.
2025-08-03,2025-08,2025-07-28/2025-08-03,Twitter,EngagementBoost,1,5341,496,14,9,0.834,#viral #brand,Collab announcement — exciting news.
2025-02-19,2025-02,2025-02-17/2025-02-23,Linkedin,EngagementBoost,1,2146,113,13,4,-0.26,,Holiday sale starts now — big discounts!
2025-03-24,2025-03,2025-03-24/2025-03-30,Facebook,,2,15078,497,21,45,0.04,#news #giveaway,Join our giveaway — win prizes!
2024-03-27,2024-03,2024-03-25/2024-03-31,Instagram,,4,31213,2812,59,76,0.023,#sale,Collab announcement — exciting news.
2024-04-10,2024-04,2024-04-08/2024-04-14,Linkedin,HolidayPush,3,9590,777,36,12,-0.704,#marketing #launch,Customer testimonial — we love feedback.
2024-01-08,2024-01,2024-01-08/2024-01-14,Twitter,Community,1,4278,268,12,11,-0.127,#event #sale,New blog post: marketing strategies for 2025.
2024-07-18,2024-07,2024-07-15/2024-07-21,Instagram,Community,3,26768,1292,95,47,-0.338,,Launching our new product today! Check it out.
2025-05-19,2025-05,2025-05-19/2025-05-25,Twitter,,1,2886,161,9,10,-0.061,#viral,Join our giveaway — win prizes!
2024-03-27,2024-03,2024-03-25/2024-03-31,Instagram,HolidayPush,1,6833,444,26,22,0.606,#event,New blog post: marketing strategies for 2025.
2024-02-12,2024-02,2024-02-12/2024-02-18,Twitter,HolidayPush,1,3627,318,25,14,0.31,,Live Q&A tomorrow — set a reminder.
2025-01-19,2025-01,2025-01-13/2025-01-19,Instagram,BrandAwareness,3,21189,713,35,67,0.141,#sale,Launching our new product today! Check it out.
2025-09-12,2025-09,2025-09-08/2025-09-14,Instagram,,2,16400,915,50,31,0.762,#launch #event,Top 5 tips to boost engagement.
2025-03-10,2025-03,2025-03-10/2025-03-16,Instagram,HolidayPush,5,38035,2081,214,0,0.573,#giveaway,Customer testimonial — we love feedback.
2025-02-11,2025-02,2025-02-10/2025-02-16,Facebook,Community,1,12846,646,52,53,-0.201,#event #marketing,Customer testimonial — we love feedback.
2025-04-27,2025-04,2025-04-21/2025-04-27,Linkedin,HolidayPush,1,2738,128,5,7,-0.559,#viral #howto,Customer testimonial — we love feedback.
2025-10-25,2025-10,2025-10-20/2025-10-26,Twitter,,1,5777,532,22,4,-0.733,#giveaway #howto,Top 5 tips to boost engagement.
2024-01-17,2024-01,2024-01-15/2024-01-21,Instagram,,2,11974,526,11,54,-0.228,#tips,We hit a milestone — thank you!
2025-10-06,2025-10,2025-10-06/2025-10-12,Instagram,HolidayPush,3,22725,1424,137,81,-0.119,,Launching our new product today! Check it out.
2024-05-27,2024-05,2024-05-27/2024-06-02,Youtube,BrandAwareness,1,11703,426,49,53,0.622,#howto #launch,Live Q&A tomorrow — set a reminder.
2024-10-03,2024-10,2024-09-30/2024-10-06,Twitter,Community,2,8555,661,71,29,0.501,#brand #news,Launching our new product today! Check it out.
2024-08-19,2024-08,2024-08-19/2024-08-25,Twitter,HolidayPush,1,3493,175,6,12,0.402,#brand,Join our giveaway — win prizes!
2024-12-31,2024-12,2024-12-30/2025-01-05,Instagram,BrandAwareness,1,12133,193,32,30,-0.096,#giveaway #marketing,Collab announcement — exciting news.
2024-08-15,2024-08,2024-08-12/2024-08-18,Facebook,HolidayPush,1,9447,750,41,35,0.014,#viral #brand,Customer testimonial — we love feedback.
2025-10-12,2025-10,2025-10-06/2025-10-12,Twitter,,1,2913,142,19,14,-0.063,#marketing,New blog post: marketing strategies for 2025.
2025-03-11,2025-03,2025-03-10/2025-03-16,Instagram,Community,6,47613,4104,144,182,0.852,#event,Live Q&A tomorrow — set a reminder.
2025-02-02,2025-02,2025-01-27/2025-02-02,Instagram,HolidayPush,1,7218,590,18,19,-0.139,#launch #news #viral,Live Q&A tomorrow — set a reminder.
2024-07-29,2024-07,2024-07-29/2024-08-04,Twitter,ProductLaunch,1,5113,295,21,8,-0.198,#howto,Customer testimonial — we love feedback.
2025-01-25,2025-01,2025-01-20/2025-01-26,Linkedin,Community,2,5003,339,13,20,0.278,#giveaway,Collab announcement — exciting news.
2025-05-13,2025-05,2025-05-12/2025-05-18,Youtube,BrandAwareness,7,87251,5400,432,266,-0.257,#launch,Live Q&A tomorrow — set a reminder.
2025-06-23,2025-06,2025-06-23/2025-06-29,Facebook,ProductLaunch,3,30532,976,126,94,0.275,,Collab announcement — exciting news.
2025-07-16,2025-07,2025-07-14/2025-07-20,Facebook,BrandAwareness,1,8047,711,43,8,0.181,#tips,Join our giveaway — win prizes!
2025-05-05,2025-05,2025-05-05/2025-05-11,Instagram,BrandAwareness,3,21228,1165,122,20,-0.179,#news #sale,Top 5 tips to boost engagement.
2025-03-17,2025-03,2025-03-17/2025-03-23,Facebook,,1,10067,608,47,31,-0.04,,Top 5 tips to boost engagement.
2024-09-17,2024-09,2024-09-16/2024-09-22,Facebook,HolidayPush,1,9603,583,60,20,-0.216,,Behind the scenes from our team meeting.
2024-12-15,2024-12,2024-12-09/2024-12-15,Instagram,HolidayPush,5,39471,2189,131,126,0.435,#event,Customer testimonial — we love feedback.
2024-12-17,2024-12,2024-12-16/2024-12-22,Youtube,,3,41041,2987,45,162,0.028,#news,We hit a milestone — thank you!
2025-06-03,2025-06,2025-06-02/2025-06-08,Instagram,BrandAwareness,1,6610,383,12,16,0.005,#brand,Behind the scenes from our team meeting.
2024-11-15,2024-11,2024-11-11/2024-11-17,Twitter,,1,4139,205,15,13,0.363,#sale #marketing,Launching our new product today! Check it out.
2024-05-17,2024-05,2024-05-13/2024-05-19,Facebook,,2,18231,942,88,52,0.316,#brand,Collab announcement — exciting news.
2025-07-03,2025-07,2025-06-30/2025-07-06,Facebook,,3,32466,3027,167,193,0.162,#launch,New blog post: marketing strategies for 2025.
2025-09-14,2025-09,2025-09-08/2025-09-14,Facebook,,2,19928,1219,53,49,0.445,#tips #event,Customer testimonial — we love feedback.
2025-01-02,2025-01,2024-12-30/2025-01-05,Instagram,HolidayPush,1,12199,1128,69,28,0.026,#news #launch,Top 5 tips to boost engagement.
2024-08-07,2024-08,2024-08-05/2024-08-11,Linkedin,HolidayPush,1,2270,92,0,5,-0.232,,Join our giveaway — win prizes!
2024-12-02,2024-12,2024-12-02/2024-12-08,Facebook,,1,11071,521,32,46,0.132,#howto,Live Q&A tomorrow — set a reminder.
2024-08-10,2024-08,2024-08-05/2024-08-11,Twitter,,1,5355,269,26,13,0.068,#brand,Live Q&A tomorrow — set a reminder.
2025-10-09,2025-10,2025-10-06/2025-10-12,Pinterest,,2,4321,252,25,16,0.583,#marketing,We hit a milestone — thank you!
2024-12-25,2024-12,2024-12-23/2024-12-29,Linkedin,BrandAwareness,2,5445,248,30,16,-0.012,#sale,Top 5 tips to boost engagement.
2024-11-24,2024-11,2024-11-18/2024-11-24,Instagram,Community,3,24806,1424,145,75,0.637,#viral,Join our giveaway — win prizes!
2025-04-07,2025-04,2025-04-07/2025-04-13,Linkedin,HolidayPush,1,3072,196,13,14,-0.345,#howto,Holiday sale starts now — big discounts!
2025-07-14,2025-07,2025-07-14/2025-07-20,Instagram,BrandAwareness,4,32714,2620,122,39,-0.003,#tips,Holiday sale starts now — big discounts!
2025-01-16,2025-01,2025-01-13/2025-01-19,Instagram,Community,4,31964,1059,7,100,-0.03,#brand #news,Customer testimonial — we love feedback.
2025-08-12,2025-08,2025-08-11/2025-08-17,Twitter,HolidayPush,1,4884,383,17,18,-0.032,#howto,Behind the scenes from our team meeting.
2025-09-08,2025-09,2025-09-08/2025-09-14,Pinterest,EngagementBoost,1,1949,145,3,6,0.478,#brand,Behind the scenes from our team meeting.
2024-06-17,2024-06,2024-06-17/2024-06-23,Instagram,BrandAwareness,2,13636,552,71,20,-0.082,#news,Customer testimonial — we love feedback.
2024-08-04,2024-08,2024-07-29/2024-08-04,Facebook,,1,16175,715,20,30,0.427,#news,Join our giveaway — win prizes!
2025-01-12,2025-01,2025-01-06/2025-01-12,Instagram,,1,10105,678,37,33,0.05,#brand,Join our giveaway — win prizes!
2024-04-28,2024-04,2024-04-22/2024-04-28,Facebook,,1,7265,344,11,4,0.046,,Collab announcement — exciting news.
2024-07-08,2024-07,2024-07-08/2024-07-14,Twitter,BrandAwareness,2,7706,673,30,19,-0.389,,New blog post: marketing strategies for 2025.
2025-01-04,2025-01,2024-12-30/2025-01-05,Facebook,,1,8290,496,30,14,0.519,,Launching our new product today! Check it out.
2024-05-28,2024-05,2024-05-27/2024-06-02,Instagram,,2,14804,530,7,47,0.617,#sale,Customer testimonial — we love feedback.
2025-11-06,2025-11,2025-11-03/2025-11-09,Linkedin,ProductLaunch,1,3360,126,15,9,-0.357,#event,Customer testimonial — we love feedback.
2025-10-13,2025-10,2025-10-13/2025-10-19,Pinterest,Community,1,1801,54,6,6,0.646,,We hit a milestone — thank you!
2025-05-02,2025-05,2025-04-28/2025-05-04,Facebook,BrandAwareness,1,15748,911,63,33,-0.425,#marketing #news #event,Launching our new product today! Check it out.
2025-01-08,2025-01,2025-01-06/2025-01-12,Twitter,EngagementBoost,2,5879,345,18,19,0.021,,Launching our new product today! Check it out.
2025-11-23,2025-11,2025-11-17/2025-11-23,Youtube,BrandAwareness,1,13214,928,33,39,0.045,,Join our giveaway — win prizes!
2024-06-08,2024-06,2024-06-03/2024-06-09,Instagram,ProductLaunch,2,12804,1091,70,27,-0.026,#tips,Holiday sale starts now — big discounts!
2024-12-16,2024-12,2024-12-16/2024-12-22,Facebook,HolidayPush,1,10982,661,66,44,0.461,,We hit a milestone — thank you!
2024-10-14,2024-10,2024-10-14/2024-10-20,Youtube,HolidayPush,1,15123,1290,89,55,0.342,#howto #event,Collab announcement — exciting news.
2024-10-14,2024-10,2024-10-14/2024-10-20,Instagram,,2,18157,824,22,42,-0.515,#event,Live Q&A tomorrow — set a reminder.
2024-08-13,2024-08,2024-08-12/2024-08-18,Twitter,,1,2527,77,17,5,0.595,#sale,Collab announcement — exciting news.
2025-06-06,2025-06,2025-06-02/2025-06-08,Instagram,,3,25035,1899,128,98,0.666,#news,We hit a milestone — thank you!
2025-06-05,2025-06,2025-06-02/2025-06-08,Facebook,Community,1,7379,549,47,10,0.318,#viral,Behind the scenes from our team meeting.
2024-09-29,2024-09,2024-09-23/2024-09-29,Facebook,,3,30287,1970,195,51,-0.042,#giveaway,Customer testimonial — we love feedback.
2025-02-05,2025-02,2025-02-03/2025-02-09,Twitter,ProductLaunch,2,7469,549,35,25,0.157,#viral #event,Launching our new product today! Check it out.
2024-07-01,2024-07,2024-07-01/2024-07-07,Twitter,Community,2,6482,89,15,31,-0.02,#sale #brand #news,New blog post: marketing strategies for 2025.
2025-10-26,2025-10,2025-10-20/2025-10-26,Instagram,BrandAwareness,4,33733,1707,83,80,0.422,,Join our giveaway — win prizes!
2025-05-02,2025-05,2025-04-28/2025-05-04,Twitter,ProductLaunch,1,3689,303,9,9,-0.547,#launch #news,Live Q&A tomorrow — set a reminder.
2024-05-03,2024-05,2024-04-29/2024-05-05,Instagram,BrandAwareness,4,34058,1867,123,94,0.22,#sale #launch,Launching our new product today! Check it out.
2025-09-17,2025-09,2025-09-15/2025-09-21,Youtube,Community,1,17049,1244,34,43,0.484,#tips,Holiday sale starts now — big discounts!
